"Label","message_user"
"5","Em chào thầy cô ạ. E xin hỏi 1 chút. E có đăng kí môn học . Nhưng do có người mò được mật khẩu và vào tài khoản sv của em và đăng kí lại lung tung lên , đăng kia sang các lớp PY.Bn , cuzng do sai soát nên e k chụp màn hình lúc e đki"
"2","Dạ cho e hỏi giờ e phải làm ntn ạ. Các lớp em đăng kí học đã hết slot ạ:((("
"2","Vâng ạ. E cảm ơn thầy cô . Em hỏi hộ trg hợp bạn e ở khoa khác ạ. Cũng  nhiều bạn bị như vậy ạ. :((("
"0","cho e hỏi"
"0","ngành này thiên về tin hc"
"0","dạ"
"0","dạ"
"5","dạ vay ra trường làm gì ạ"
"5","bài toán là sao ạ?"
"5","dạ vay ra trường làm gì ở đău a"
"5","da hoc nganh nay xog lam o dau a"
"5","ngành này có thể làm ở ngân hàng nhà nước đc k ạ"
"0","dạ vậy là tùy theo năng lực các nhân và sở thích mà mình có thể chọn hoặc nhà nước hoặc tư nhân ạ"
"5","v cho e hỏi ngành này phân thành những chuyên ngành gì ạ"
"5","vay su khac biet nam o dau a"
"5","khá đặc thù là sao ạ?"
"5","cho e hỏi những ngân hàng nhỏ chi nhánh ở tỉnh lẻ có tuyển ngành này k a"
"0","dạ vâng"
"5","dạ e muốn làm trong nhà nc kb ngành nay hợp k nua"
"6","dạ e cảm ơn"
"5","dạ hoc ngành nayco can dau tu 1 laptop xịn k ạ"
"0","dạ"
"6","dạ vâng.e camơn nhiều a"
"0","tai e đang phân vân giua luật kinh te voi htttql"
"0","muốn tìm hieu xem nganh nao phu hop vs co hoi hon"
"0","hoc song song chac k noi"
"0","dạ vâng"
"0","haiz"
"6","da e c.ơn"
"5","cho e hỏi ngành hệ thống thông tin quản lí khối d có nhân đôi toán k ạ"
"0","e thấy tuyển sinh của trường ngành đấy khối d họ bảo nhân đôi ạ"
"5","Ad cho e hỏi trg mih có yêu cầu nộp hồ sơ luôn k ?"
"0","E đang có ý định đưa lên nv1"
"6","Thank ad"
"0","có ad không cho em hỏi"
"5","em muốn đăng ký khoa mình mà e muốn biết chương trình đào tạo có không ạ"
"5","điểm e 22 năm nay ad nghĩ e vào đc k ạ :V"
"0","vầng, e chỉ mong là hẹn gặp lại ad :V"
"2","Ad cho e hỏi đc 20.25 khối D07 tỉ lệ đỗ là bn ạ :("
"5","em mới biết đến ngành này nhưn thực sự tiếng anh và máy tính của em chỉ ở mức trung bình khá. mọi người có thể tư vấn cho em thêm được k ạ"
"5","mà học viện ngân hàng nằm ở đâu z ad"
"0","ui ở hà nội cơ à"
"0","em dân tphcm"
"2","hix"
"5","ad có thể tư vấn cho em chọn trường trong này lun k ạ"
"6","dạ cảm ơn ad"
"5","Ad cho e hỏi học khoa mis là học về gì vậy ạ?"
"5","Ad cho e hỏi trường mk có tính điểm ưu tiên, khuyến khích k ạ?"
"5","khoa cho e hỏi ngoài việc đảm bảo  điểm chuẩn đầu vào thì có thêm tiêu chí phụ nào cần để vào đc trường ko ạ"
"5","Chào thầy cô!
Em muốn xin thầy cô tư vấn giúp ạ. 
Em trai em đã học năm thứ nhất ngành kế toán tại trường giờ có nguyện vọng chuyển sang khoa Hệ thống thông tin quản lý thì có được không ạ? 
Em cảm ơn!"
"5","Vậy là ko thể chuyển hẳn sang học ngành khác được mà phải học song song ah thầy"
"6","Ôi em cảm ơn ạ."
"5","Thầy trưởng khoa hệ thống thông tin quản lý   đúng không thầy?"
"0","E không muốn e trai e phải học song song vì    muốn dành thời gian học tiếng anh và các kỹ năng khác nữa"
"0","Vâng ạ"
"6","Cảm ơn thầy cô nhiều ạ"
"5","E có nên viết đơn xin thầy hiệu trưởng không ạ?"
"6","Vâng ạ. Dù được hay không e cũng xin cảm ơn thầy/cô đã giúp đỡ e giải đáp thắc mắc ạ."
"5","Ad có thể cho e biết một số thông tin về khoa rõ hơn ko ạ"
"4","Em cảm ơn ạ ❤️"
"0","Vâng đc vậy thì tốt ạ"
"6","E cảm ơn"
"6","Vâng e cảm ơn"
"5","Ad có thể cho e biết về điẻm của khoa năm ngoái ko ạ"
"0","Năm 2016"
"6","À vâng e cảm ơn kcj đâu ạ"
"0","ad ơi"
"5","cho em hỏi"
"5","em trúng tuyển vào ngân hàng ngành kế toán thí sang năm 2 có đc đăng kí vào đây ko ạ"
"5","dạ em cảm ơn ad nhiều ạ, ad có thể giới thiêu là ngành này mình sẽ học cái gì k ạ"
"0","dạ"
"5","năm 1 học như thế nào mới đc đăng kí ạ"
"6","em cảm ơn ad nhiều ạ"
"0","Alo"
"5","e muốn hiểu rõ hơn về MIs đc không ạ"
"5","cho em hỏi là học ngành HTTTQL thì có cơ hội làm Kiểm toán đk ko ạ?"
"0","hya phân tích tài chính"
"5","dạ cho em xin link đk ko ạ?"
"0","dạ mà em ở miền Trung ạ"
"3","em ra ngoài Hà Nội học thì em sợ ko thích nghi lối sống văn hóa"
"0","và ddbiet cũng ko có chỗ ở"
"5","em đki ktx đc phải ko ạ"
"3","mà em không có kiến thức trước về CNTT thì theo học khoa mình liệu có quá khó ko ạ"
"0","dạ, em rất thích môi trường ở hà nội ạ"
"6","dạ em cảm ơn ạ"
"0","dạ em nay 2k"
"0","em đang tìm hiểu để định hướng ạ"
"0","hẹn sang năm gặp ad ở MIS của HVNH nha"
"0","Chào anh chị ạ"
"0","E là sv hvnh"
"0","Khoa httt có chương trình đào tạo là những môn học gì ạ"
"0","E học khoa khác nên k xem dc chương trình đạo tạo của khoa httt quản lý trên cổng thông tin dc ạ"
"6","E cảm ơn ạ"
"0","Như nào em kể anh ngje"
"0","Cho học hả"
"0","Ok luôn"
"0","Mõi tháng bao nhiêu tiền phí học"
"0","Cho anh biét múc rẻ nhất"
"0","Cho anh số em"
"0","Ok"
"5","cho em hỏi tý đc k ạ"
"3","em là con gái mà theo ngành này liệu có vất vả k ạ. E thấy các anh chị khóa trên nói là con gái theo sẽ khó lắm."
"0","vâng ạ."
"2","thực ra em cũng k biết nhiều về máy tính lắm đâu ạ :("
"1","em cảm ơn lời khuyên của ad ạ ^^ thế này chắc em cũng yên tâm hơn khi nộp vào ngành này"
"1","em cảm ơn ạ :)))"
"1","ad ơi :)) cho em hỏi thêm 1 tý ạ."
"5","em đang không biết rằng nếu em theo học ngành này thì 4-5 năm sau em ra trường cái đầu ra có còn hay k ?"
"2","hay lại thừa nhân lực :("
"0","ad ơi"
"5","cho e hỏi muốn đ ký vào trường thì phải để nv1 ạ"
"0","để 15-7 này em đổi lên nv1 vậy ạ"
"0","Admin ơi"
"5","E muốn đc tư vấn về ngành học có đc k ạ"
"0","Dạ e đc biết MIS là ngành kết hop giữa CNTT + QUẢN LÍ"
"0","Nhưng e vẫn khá mơ hố về tg lai sau này"
"3","E sợ sau này đi làm"
"0","Mình phải thiet ke csdl, lap trình ..."
"0","Mà e thì chủ yếu thích quản lí hơn"
"5","K biết cviec sau này có phải bắt buoc la thiet ke csdl lap trinh k a"
"0","Dạ chưa ạ"
"6","Dạ e cám ơn ạ"
"0","Và e muốn có 1 câu hỏi cần ad trả lời để yên tâm ạ"
"5","Là ngành này k nhất thiết là phải lập trình mới có việc pk ạ"
"1","Dạ :) e cám ơn ơn a"
"0","Dạ vì e k muốn chuyên về tạo ra phần mềm"
"0","Mà muốn phân tích quan li hon a"
"0","Dạ"
"6","Em cám ơn admin nhiều ạ"
"0","cho e hỏi ngành HTTTQL học thiên về cntt nhiều hơn hay về kte nhiều hơn ạ"
"0","vâng ạ"
"3","vì e học kém mấy cái về tin học lắm nên cũng k biết có học theo nổi ngành này k"
"0","thấy ngành này ra cv cũng rộng mở"
"0","vâng"
"0","vâng ạ"
"6","Vâng e cảm ơn ạ"
"1","😃"
"1","Cho e hỏi trg m đã hết tgian đăng kí xét tuyển thẳng chưa ạ???😂"
"6","Vâng e cảm ơn ạ"
"0","cho em hỏi về nganahf mk vs ạ"
"0","e đang chuẩn bị lm hồ swo và có ý định đang kí ngành hệ thống thông tin quản lí ạ"
"0","ad tư vấn giúp em vs ạ"
"5","dạ ngành hệ thống thông tin hk những gì"
"5","cohoij việc lm ra sao ạ"
"5","hk bao nhiêu tín chỉ và học phí là bao nhiêu trên 1 tín ạ"
"0","ah chị có thể tư vấn giúp em đc ko ạ"
"5","dạ cho em hỏi là mk học bao nhiêu tín trong 4 năm ạ"
"5","vâng ạ  tổng số tín chỉ mà muốn đạt là bao nhiêu ạ"
"5","tổng số tín chỉ hk ngành hệ thống thoongtin là bao nhiêu có thể cho e pit đc ko ạ"
"0","vâng ạ"
"5","cho em hoi ak"
"5","nganh cua minh sau nay co the lam gj ak"
"0","em nam nay 1999"
"0","nganh he thong thong tin quan li ak"
"0","ah co the noi ro cho em dx ko ak"
"0","nganh cua minh la hoc ve cai j vay ak"
"6","da em cam on"
"0","23.8 ak"
"0","da de em coi thu"
"0","đầu vào ntn ạ"
"5","khoa mk có những hđ gì không ạ"
"6","Thank"
"1","chào ad ^^^ ad ơi cho e hỏi năm nay e đc 24.25 thì có nhiều cơ hội vào ngành htttql ko ạ tại năm nay e thấy điểm các bạn cao quá"
"3","ôi may quá tại bạn e bảo 24 điểm thì chỉ bằng 20 năm ngoái thôi nên e sợ ko đỗ"
"5","với cả học trg mình ra trường có cần bằng tiếng anh không ạ?"
"1","vâng ạ :))))))))) cảm ơn ad"
"0","à vâng e cũng chỉ hỏi để biết thôi ạ"
"0","để còn bắt đầu học luôn"
"1","vâng :)))))))))"
"5","Em chào anh chị. Vừa rồi em mới nhận được kết quả thi THPTQG, nguyện vọng 1 của em là khoa Tài chính Ngân hàng của Học viện Ngân Hàng, nhưng em chỉ được 18 điểm. Với số điểm này liệu em có đỗ HTTTQL của trường không ạ??"
"5","Em cũng hơi ngạc nhiên vì hình như đây là khoa mới của trường phải không ạ??"
"5","Em tra trên gg thì chỉ có 6 khoa thôi ạ :3 cho em hỏi khoa thấp nhất của trường là bao nhiêu ạ??"
"6","Em cám ơn ạ"
"6","Cảm ơn anh chị"
"6","Okie cảm ơn bạn. Nếu đc, bạn cho tôi xin email nhé."
"5","Ad cho e hỏi nếu e nộp hồ sơ tuyển thẳng vào hvnh sau e đỗ trường khác thì e được rút lại hồ sơ k ạ?"
"1","Mình cảm ơn  và chúc ad buổi tối vui vẻ ! 😀"
"5","Xin chào!

Lịch các giảng viên của khoa tiếp sinh viên phúc tra bài thi kết thúc học phần diễn ra vào hôm nào vậy nhỉ?"
"5","cho hỏi chuyên ngành của khoa HTTTQL là gì vậy?"
"5","mình hỏi chuyên ngành cua khao là gì thôi?"
"0","ví dụ ở HVTC là tin học tài chính ke toán ấy"
"6","vậy à. oke cảm ơn nha"
"5","ad cho t hỏi xíu ạ. năm nay trường không tổ chức đội tham gia cuộc thi này ạ http://mos.edu.vn/content/the-le-cuoc-thi-vo-dich-tin-hoc-van-phong-the-gioi-nam-2017-moswc-2017"
"0","vì e không thấy đăng trên page ạ"
"2",":("
"0","alo"
"0","dạ e bấm nhầm ạ 
e xl ạ"
"5","các thầy cô cho em hỏi năm nay xét tuyển vào khoa mình có lấy môn toán là môn chính và nhân hệ số 2 không ạ?"
"2",":(("
"0","gh"
"2","xl add e gửi nhầm ạ :(((("
"0","ad đăng giúp mình với"
"6","mình cám ơn ạ"
"0","Hello"
"1","heheheh"
"0","ko, ad chẳng giúp được gì hết nhé"
"0","Cho em gặp Ad Huy ạ"
"0","chào quý Khoa"
"0","nhờ quý Khoa gửi thông tin tuyển dụng đến các bạn SV vừa ra trường giùm tôi"
"6","cảm ơn quý khoa"
"5","Chao admin. Bạn có thể làm ơn giúp mình mình xin contact\facebook của 1 bạn trong nhóm văn nghệ hôm 12.11 được không"
"1","Mình xin cảm ơn & hậu tạ ☺"
"1","Hih"
"1",":D"
"0","Mình muốn xin contact của bạn nữ áo dài vàng trong cùng bên trái"
"1","Hì"
"0","Hôm qua m có ngồi nchuyen với bạn ấy nhưng quên k xin contact"
"1",":D"
"0","m thấy FB của bạn ấy rồi :v"
"6","thank bạn nhiều nhé"
"1","😂"
"4","xin đc hậu tạ"
"5","em muốn tạo tài khoản thì cần làm gì ạ"
"5","?"
"0","tạo tk để tải tài liệu trên Mis.hvnh"
"6","cảm ơn thầy"
"0","Cho em xin cái mp3 bài khoa hệ thống với ạ"
"0","Em cám ơn ạ"
"0","Ê"
"0","Em xl"
"0","E gửi nhầm"
"5","Thầy cô ơi, anh chị ơi. Hiện tại em muốn học để thi bằng MOS thì nên học tại trung tâm nào trên địa bàn hà nội ạ?? Em cảm ơn rất nhiều ạ!!!"
"5","Ở hà nội không có trung tâm nào dạy ạ???"
"6","Vâng ạ em cảm ơn thầy cô anh chị"
"5","ad cho em hoi la em co trong danh sach lop nhung vi 1 so giay to em chua co nen em nop trong vong han 15 ngay dc khong ak"
"5","ad cho em hoi la nhu vay co dc khong ak"
"0","em thay ten em co trong danh sach cua lop roi ak"
"0","neu trong 15 ngay khong nop thi bi huy ten trong danh sach ak"
"5","ad cho em hoi neu han cuoi cung em nop ho so ma van bi thieu giay to vi em la sinh vien thi lai thi co dc khong ak"
"5","neu em thieu hoc ba va giay chuyen sh doan thi em vao trong nam nop dc khong ak"
"5","ad co the cho em so dien thoai hay facebook ,gmail em lien he voi co dc khong ak"
"6","thank ad ak"
"5","thua ad la 20 la ngay het han nop ho so ak"
"5","em và bố mẹ do dự khi học ngành HTTTQL này, sau 4 năm ra trg nó sẽ ra sao, tỉ lệ có việc như thế nào. mẹ em bảo ngành này mỗi công ty chỉ có 1 ng và kế toán của công ty họ cũng làm được? anh chị nghĩ sao ạ"
"3","A chị cho e hỏi e học ngành này thì sau ra trg có đk làmcho các công ty nướcngoài k ạ. 4 năm nữq ms ra trg nên e lo lắm"
"5","khoa của mình sau ra trg có yêu cầu trình độ tiếng anh ntn ạ? TOEIC HAY IELST  ạ"
"3","dạ em cảm ơn ạ! Em đậu CN Kỹ thuật điện, điện tử bên BCVT vs khoa này, vẫn còn do dự lắm ạ. E đấu tranh để vào được khoa này, mọi ng cứ bảo e đi học bên BCVT, sợ khoa này 4 năm sau ra sẽ làm gì, lo lắm ạ"
"0","Anh chị ơi cho em hỏi với ạ"
"5","Em học ngành này thì cần mua những sách gì a"
"1","Mình chân thành cám ơn :D"
"0","thầy ơi, thầy cho e hỏi một số thông tin về tuyển sinh được không ạ, tại năm nay trường trong nhóm GX nên e cũng hơi khó hiểu cái quy ché tuyển sinh ạ\"
"0","thầy cho em hỏi là có được đăng kí 2 trường trong GX ( mỗi trường 1 NV) và 1trường ngoài ( 2 NV) được không ạ. Tổng vẫn là 4 ạ"
"0","Vâng ạ"
"1","Em cảm ơn ạ, e thấy mỗi thầy là nhiệt tình nhất ạ, e cứ thắc mắc mãi mà đi hỏi các page của các trường mà chả thấy ai trả lời :))))"
"1","Em cũng thích hệ thống thông tin quản lý nhưng đang phân vân ko biết chọn trường nào ạ :)"
"5","Thầy ơi hệ thống thông tin quản lí trường mình thì có những chuyên ngành gì à"
"0","gì ạ"
"0","Vâng ạ"
"0","Mà thầy ơi theo đánb giá cá nhân của thầy thì điểm vào khoa năm nay có cao hơn năm ngoái đc ko thầy"
"1",":)_hôm trc là e chat vs thầy mà :)))))) mà cô ơi, học phí của khoa ở trg mình là ntn ạ"
"5","Mà cô ơi, e mới hết lớp 12 nên chưa hiểu tín chỉ là cái gì mà sao đại học nghe ai cũng nói, cô giải thích giúp e đc ko ạ"
"0","Vâng ạ"
"1",":)"
"0","Mà cô ơi, hệ thống thông tin quản lí thì đào tạo những gì ạ, ra trường có thể ngắm vào những vị trí nào ạ, e cảm ơn ạ"
"1","E cảm ơn cô ạ, khuya rồi mà cô vẫn nhiệt tình trả lời câu hỏi của e :)"
"6","Vâng e cảm ơn cô ạ"
"0","Các trường hỗ trợ lẫn nhau ạ"
"0","cô ơi"
"5","chỉ tiêu của khoa năm nay bao nhiêu cô nhỉ"
"0","Cô ơi"
"0","E muốn nộp 4 trường trong GX thì phải nộp 4 hồ sơ hay 1 ạ"
"0","Ko, ý e là khi đăng kí ấy, thì e phải nộp 4_hồ sơ vào 4 trường hay chỉ cần làm 1 bộ ạ"
"1",":)"
"0","Vâng ạ"
"5","Cô ơi, đăng kí xét tuyển online thì có phải nộp thêm hồ sơ gì ko ạ"
"0","Cô ơi vậy là đăng kí online trên trang của bộ rồi nộp lệ phí trên trang tsgx.vn là xong hả cô"
"2","Cô ơi, tình hình xét tuyển khoa mình thế nào rồi cô, e lo quá :((("
"0","22.55 cô ạ"
"2","Thì năm ngoái cũng 22 rồi mà cô, e sợ năm nay các bạn nộp đông điểm cao lên :((("
"0","Vâng ạ"
"0","Cô ơi mai là có điểm chuẩn cô nhỉ"
"3","E hồi hộp quâ"
"1","Em có cô ạ :)))))"
"0","Mong sớm đc gặp các thầy cô ạ"
"5","Cô cho e hỏi cô tên gì được không ạ"
"1",":)"
"0","Vậy cô ạ"
"1",":)"
"0","Mà cô ơi"
"5","Điểm chuẩn khoa mình bao nhiêu ạ"
"0","E thấy chỉ ghi là trúng tuyển thôi chứ ko ghi rõ"
"5","Cô ơi, trúng tuyển rồi thì nhập học và nộp hồ sơ cần những gì và thời gian ntn ạ"
"0","Hạn nộp 19 cô nhỉ"
"0","Trực tiếp ạ"
"5","Cô ơi hồ sơ hs sv là cái gì ạ"
"0","Cô ơi"
"5","Ngày kia lên nhập học mà có cái giấy chuyển nghĩa vụ quân sự e chưa xin được thì có đc bổ sung sau không ạ"
"5","Em chào Thầy (Cô) ạ, cho em hỏi là ngành Hệ thống thông tin quản lí có cần phải học thêm nghiệp vụ gì bên ngoài không ạ? Và nếu có thì là nghiệp vụ gì ạ?"
"6","Dạ. Em cám ơn ạ"
"5","Cho em hỏi, học hệ thống thông tin quản lý có cần nhiều kỹ năng về CNTT không ạ ??"
"1","thế nó thiên về kinh tế hơn hay CNTT hơn ạ :))"
"1","dạ vâng em cảm ơn :)))"
"1","e là tân sv khoa mình ạ :)
mà e là con gái học httt có sợ khổ ko ạ kiểu 24/24 ngồi mt với cả thức đêm làm bt ấy ạ 😨"
"3","nghe các bạn nói làm e hoảng quá"
"3","add cho e hỏi học khoa này có khó k ạ.e k biết tý gì về máy tính cả"
"5","khoa này có nhiều nữ k ạ"
"5","mà add cho e hỏi nếu em muốn học thêm ngành kế toán nữa thì bh mới được đăng kí ạ"
"5","và đăng kí thêm bn tiến chỉ nữa ạ"
"6","vâng ạ.em cảm ơn"
"5","Add cho e hỏi 5/9 nhập học thì bh học chính thức ạ"
"0","Vâng ạ"
"5","Add cho e hỏi thủ tục nhập học thì cần những giấy tờ j ạ"
"5","add e vào rồi nhưng k thấy ạ"
"3","E đc 21.75 khối A có khả năng đỗ khoa mình năm nay khôg ạ"
"5","Vâng ạ.năm ngoái lấy 22đ đúng không ạ"
"6","Vâng.e cảm ơn ạ.hồ sơ khi đi nộp năm nay gồm những gì vậy ạ"
"6","Vâng.e cảm ơn ạ"
"5","cho em hỏi là có cần chờ giấy báo trúng tuyển về đến tay rồi đi nộp phiếu báo điểm chính,hay đi nộp luôn ạ"
"0","Vâng ạ"
"5","Cho e hỏi là buổi chiều mấy giờ bắt đầu nhận làm ạ"
"0","Vâng ạ"
"5","cho e hỏi là hôm nay e đã nộp giấy báo điểm chính nhưng quá đông nên e chưa thể nhận giấy báo nhập học.h phải làm sao ạ"
"0","Vâng ạ"
"0","ad cho e chút ạ"
"5","1 kì khoa học bn tín mỗi tín bn ạ"
"0","E đc 21,05"
"0","Trên trang kết quả của gx thì e đã trung tuyển"
"0","Nhưng theo kq trườNg đăng thì là 21,06"
"5","Điều này có ảnh hưởng k ạ"
"5","Có cần phong bì dán tem k ạ"
"0","E k nộp trức tiếp mà nộp onl ạ"
"5","Khi có giấy báo nhập học thì ntn???"
"0","À k"
"0","Ý e là đợt trước đăng kí vào trường e đăng kí theo hình thức onl... trong khi thấy mấy bạn nộp qua bưu điện hay nộp trực tiếp thì có thêm phòng bi dán tem ạ... nên e k biết thế nào thôi ak"
"6","em cảm ơn ạ"
"5","cho e hỏi ở mục 7 e thuộc khu vực 2nt thì có phải photo giấy tờ gì không ạ?"
"5","admin choe hỏi có còn xét hệ cđ ko ạ?"
"5","cho e hỏi, tiêu chí phụ ở điểm trúng tuyển khoa mình, có ghi môn toán là 7.25 là như thế nào ạ"
"5","có tiêu chí phụ đó cô"
"0","ghi là toán 7.25 ạ"
"5","Thầy ơi, thầy xem dc chưa ạ"
"6","E cảm ơn ạ"
"5","Ad cho e hỏi. Trường mình là ngoài hà nội ạ?"
"0","Ad tư vấn cho e với ạ"
"3","E đang rất lo lắng"
"0","E đc 21 điểm khối A"
"0","Muốn vào khoa hệ thống thông tin"
"5","Năm ngoái khoa mình khối A lấy bao nhiêu điểm và bao nhiêu chỉ tiêu ạ"
"0","Vâng e cũng biết là thế"
"0","Dạ nhưng sao e xem trên mạng có nói năm ngoái khối A lại là 22 ạ"
"0","Có phải là tđiểm trên mạng k chuẩn"
"0","Vâng nên e mới hơi thắc mắc ạ"
"0","Ô thế ạ"
"6","Vâng em cảm ơn ạ"
"0","Nếu lấy chung có lẽ e sẽ liều để nộp"
"1","E vừa xem thấy hiện lên fb nên lập tức e phi vào hỏi cô luôn hihi"
"5","Cô cho e hỏi HVNH có khoa nào lấy điểm thấp nhất ạ"
"6","Vâng ạ. Em cảm ơn cô đã dành thời gian giải đáp cho em"
"3","😘😘😘 e mong là may mắn sẽ đến"
"5","Thưa cô năm nay khoa mình lấy bao nhiêu chỉ tiêu ạ"
"0","Vâng ạ"
"0","Thưa cô"
"0","E có điều thắc mắc mà ko hỏi đc ai nên muốn cô giải đáp cho e ạ"
"0","Phiếu điền trong nhóm GX có ghi thứ tự các nguyện vọng"
"5","E lỡ điền nguyện vọng vào HVNH sau các trường khác thì nếu 2 trúng tuyển cả 2 trường có đc quyền lựa chọn 1 trường mình theo học ko ạ"
"2","Cô ơi hôm qua e đi nộp mà ghi các nguyện vọng ko theo thứ tự mất rồi huhu"
"5","Giờ e muốn ghi lại có đc ko ạ"
"3","Vâng ạ e đang lo quá cô"
"0","E nộp trg giao thông vận tải ạ"
"5","Liệu trog ngày hôm nay e ra thay đổi có đc ko ạ"
"0","E tưởng ko xét ưu tiên nên ghi ko đúng thứ tự"
"3","E lo quá chết thật rồi"
"3","Trời ơi e phải lsao bây giờ"
"0","Sáng nay e vừa nhận dc rồi cô"
"0","Vâng ạ"
"5","thưa cô năm nay khoa mình lấy bao nhiêu vậy ạ"
"0","e xem trên mạng mà ko thấy"
"0","e ko tìm thấy điểm trg mình cô ạ"
"2","E đc 7,02 ko đủ vào khoa mình cô ơi :((("
"3","Vậy đc bao nhiêu mới đủ hả cô"
"3","7 là tương đương 21 điểm rồi phải ko cô"
"5","Khoa mình có xét nvong bổ sung ko ạ?"
"2","Vâng ạ e thiếu 0,01 cô ơi"
"2","E đc 21,05 thì khoa mình lấy 21,06 buồn thật"
"3","e thấy khoa mình thấp nhất năm ngoái nên nộp mà cũng ko dám đki thêm khoa khác"
"2","thế là trượt thẳng cẳng rồi cô ạ :((("
"5","ad ơi cho em hỏi với ạ ,e học khoa hệ thống quản lí sau khi tốt nghiệp có thể làm việc ở các công ti hay doanh nghiệp không phải về CNTT không ạ 😶"
"6","vâng em cảm ơn ạ"
"3","Mình thiếu 0.5d toạch rồi ad. À cho mình hỏi hệ cao đẳng học ở đâu vậy."
"0","Học cả 3 năm tại học viện ạ."
"0","Vậy mà mình cứ tg học ở cơ sở sơn tây"
"5","Ad,em hoi tý dk ko a?"
"5","da.ngành này nam nay lây khoang bao nhjêu diêm ad?"
"5","da.hoc nganh nay sau nay ra làm gj a?"
"3","da. 20d thj có kha nang do vao nganh nào cua truog ko a!"
"3","da.nam nay ko duoc rút ho so ,nen em cung ko bjet sao nua."
"5","da.có khj nào nap lièu lai dk ko ad. O hvnh thì ngành nào là hot nhâ't a?"
"1","da. :) em cam on thay nhé, e chang có ai dinh huog nghè ngjep ca nên em râ't lo a,hôm nào e biet diêm néu có kha nang dô vào truog là e nap hso liên a :) :)"
"1","da. :) :)"
"5","thay oi ? Nam nay 21 diêm thí có co hoi dau vào hoc viên ngan hàng ko a!"
"1","da.vay dù sao e cung nôp hso hét a.ko dk thj nam sau e lai thj tiep :) :)"
"5","Thay oi ? Khoa mình môn chính là môn gì vay a!"
"5","Da.ko a.ý em là khi xet tuyen dau vao a"
"5","Da.vay ,lay môn toan nhan 2 + lý+hóa .sau dó tat ca chia 3 a ,vay dúng ko thay"
"1","Da. :) :)"
"6","E cam on thay nhièu nhé"
"5","Thay oi ?e dang ký vao truog mình roi a,nhung có nguyen vog 3 , 4 e ko dang ký ,e ko gach mà bo trông có sao ko a."
"0","da.miễn là phiếu đăng ký của em hợp
lệ nghïa là sao a"
"3","em viet nhu the nay liêu có sai ko a. E lo qúa ,"
"1","da. :) em nap hso hôm roi a , may mà ko sai,may qúa ,hihi"
"0","em nap qua bua dien a!"
"5","em viet mã ngành ,mã truog vay dúg chua a!"
"1",":) :)"
"1","Da. :) :)"
"0","Mà thay oi ,em gi dia chi truog the nay có dúng ko a. Hoc vien ngan hang , Ngõ 12 ,chùa bôc quang trung, dô'ng da ,hà noi."
"2",":( vay là e sai roi a"
"3","Gjo phai làm sao a"
"5","Da. Vay làm sao de bjet duoc là ho so cua e ,nhà truog da nhan duoc roi ko a"
"1","Da. :) vay chac la e phai toi buu dien hoi thoi a"
"6","Da.e cam c truoc nhé"
"1",":) :)"
"5","Thay oi ? E gui hso dk 1 tuon roi gjo làm sao dê bjet hso da duoc truog chap nhan roi a."
"5","Da.e kiem tra roi a.nhung ko thay? E gui dk hon 7 ngày roi a. Có khj nào bua dien gui nham ko a. Vì hom dó e viet dia chj truog la ngõ 12 ,chú ko phai sô' 12 a"
"1","Da :) :)"
"0","Da.e dang ky thành cong roi a ."
"1",":)"
"0","ad.oi diem chuan truog minh khj nao co a"
"1","da. E dau roi thây a.hen gap thay o truog nhé :) :)"
"1","hjhj.da.link xem diem toan bo cua truog dau a"
"1","da.vay khj nao là nhap hoc a :) :)"
"5","thế này là đậu r hả ad -_-"
"6","thank ad"
"5","ac có thể giải thích kĩ hơn cho khoa này học về cái gì đc k ạ. e đọc mấy cái ảnh giải thích vẫn k hiểu lắm ạ. có phải kiểu học về máy tính hay là IT k ạ?"
"5","nghiêng về kỹ thuật IT hơn đúng k ạ?"
"5","kiểu chẳng biết gì về máy tính có học đc k ah?"
"5","khoa này thiên về con trai đúng k ạ?"
"1","vâng ạ ^^"
"0","vâng ạ"
"2","kb năm nay e 21.25 có vào đc khoa k ạ :("
"2","hix"
"1","e cảm ơn ạ ^^"
"2","ac ơi khoa đã có điểm chuẩn chưa ạ?? e sợ k đỗ quá :(("
"5","trong tối nay là có ạ?"
"5","có công bố như điểm đợt vừa r đến 12h đêm ms có k ạ?"
"3","ad ơi tl e với, với 22 điểm ban D thì có khả năng cao đỗ vào hệ thống thông tin k ạ"
"3","và khả năng là bao nhiêu % ạ"
"0","có ạ, em có nộp bên neu nữa"
"0","vs lại khoa kinh doanh quốc tế của ngân hàng"
"5","có nhiều ng nộp vào hệ thống thông tin chưa ạ"
"0","và chỉ tiêu trường lấy bao nhiêu học sinh ạ"
"3","Ad cho e hỏi.kD 20đ e có khả năng đỗ k ạ"
"2","😞😞😞😞"
"3","Cho e hỏi liệu 19.5 khối D liệu có đỗ ko ạ?"
"3","Thế có nên nộp ko ạ"
"5","ad ơi. cho em hỏi ạ. tíh đếm hnay đã nhiều bạn nộp vào khoa mìh chưa ạ?"
"6","vâg e cám ơn ạ"
"5","Theo như ad thấy thì các bạn điểm cao ko ạ? Trong khoảng bn ạ"
"1","Thế e yên tâm 1 chút r ạ:))"
"3","Khoa mình ban D lấy bn chỉ tiêu ạ"
